,concept:name,time:timestamp
488776,Send for Credit Collection,2005-08-13 14:02:22.495836+00:00
488796,Insert Fine Notification,2002-09-24 08:34:50.775906+00:00
488796,Add penalty,2004-01-14 22:39:55.377744+00:00
488796,Send for Credit Collection,2005-06-03 21:07:45.777744+00:00
488798,Insert Fine Notification,2002-10-31 09:41:50.012634+00:00
488798,Add penalty,2004-03-12 21:34:16.896652+00:00
488798,Send for Credit Collection,2005-08-03 02:10:45.696652+00:00
488810,Insert Fine Notification,2002-09-23 12:08:32.406486+00:00
488810,Add penalty,2004-03-04 08:23:39.033632+00:00
488810,Send for Credit Collection,2005-07-23 06:51:29.433632+00:00
488814,Insert Fine Notification,2002-09-24 21:06:49.999833+00:00
488814,Add penalty,2003-10-30 06:58:08.164640+00:00
488814,Send for Credit Collection,2005-03-19 05:25:58.564640+00:00
488816,Insert Fine Notification,2002-09-23 14:10:08.984570+00:00
488816,Add penalty,2003-12-05 14:19:26.358191+00:00
488816,Send for Credit Collection,2005-04-24 12:47:16.758191+00:00
488818,Insert Fine Notification,2002-09-25 06:48:22.375654+00:00
488818,Add penalty,2003-11-07 10:31:17.407977+00:00
488818,Send for Credit Collection,2005-03-27 08:59:07.807977+00:00
488831,Insert Fine Notification,2002-09-25 08:09:01.396611+00:00
488831,Add penalty,2003-11-23 00:32:32.786227+00:00
488831,Send for Credit Collection,2005-04-11 23:00:23.186227+00:00
488849,Insert Fine Notification,2002-09-23 10:55:50.931014+00:00
488849,Add penalty,2003-12-28 02:42:54.547425+00:00
488849,Send for Credit Collection,2005-05-17 01:10:44.947425+00:00
488859,Insert Fine Notification,2002-09-25 10:54:50.279409+00:00
488859,Add penalty,2003-12-27 12:08:23.456301+00:00
488859,Send for Credit Collection,2006-09-18 17:53:59.456301+00:00
488861,Insert Fine Notification,2002-09-26 00:25:30.073896+00:00
488861,Add penalty,2004-04-21 12:21:42.189968+00:00
488861,Send for Credit Collection,2007-01-12 18:07:18.189968+00:00
488863,Insert Fine Notification,2002-09-26 14:03:37.895133+00:00
488863,Add penalty,2004-03-11 20:03:32.924216+00:00
488863,Send for Credit Collection,2006-12-03 01:49:08.924216+00:00
488865,Insert Fine Notification,2002-09-26 17:35:58.303104+00:00
488865,Add penalty,2004-05-23 06:58:08.300948+00:00
488865,Send for Credit Collection,2007-02-13 12:43:44.300948+00:00
488867,Insert Fine Notification,2002-09-25 19:09:21.459631+00:00
488867,Add penalty,2004-03-03 13:12:31.875696+00:00
488867,Send for Credit Collection,2006-11-24 18:58:07.875696+00:00
488869,Insert Fine Notification,2002-09-21 23:19:09.401918+00:00
488869,Add penalty,2004-01-19 06:29:28.456303+00:00
488869,Send for Credit Collection,2006-10-11 12:15:04.456303+00:00
488871,Insert Fine Notification,2002-09-23 19:29:55.611370+00:00
488871,Add penalty,2003-08-22 20:20:53.439821+00:00
488871,Send for Credit Collection,2006-05-15 02:06:29.439821+00:00
488876,Insert Fine Notification,2002-09-25 19:16:54.486619+00:00
488876,Add penalty,2003-07-14 22:09:59.758700+00:00
488876,Send for Credit Collection,2006-04-06 03:55:35.758700+00:00
488883,Insert Fine Notification,2002-09-21 12:19:30.534189+00:00
488883,Add penalty,2004-01-10 09:33:28.957155+00:00
488883,Send for Credit Collection,2006-09-25 20:53:09.757155+00:00
488885,Insert Fine Notification,2002-09-21 05:43:47.492484+00:00
488885,Add penalty,2004-04-24 22:41:32.043465+00:00
488885,Send for Credit Collection,2007-01-16 04:27:08.043465+00:00
488895,Insert Fine Notification,2002-09-26 12:25:57.562217+00:00
488895,Add penalty,2004-01-13 05:00:43.820531+00:00
488895,Send for Credit Collection,2006-10-05 10:46:19.820531+00:00
488897,Insert Fine Notification,2002-09-25 13:04:18.092094+00:00
488897,Add penalty,2003-12-18 05:41:37.562084+00:00
488897,Send for Credit Collection,2006-09-09 11:27:13.562084+00:00
488905,Insert Fine Notification,2002-09-24 23:09:39.221397+00:00
488905,Add penalty,2004-04-11 08:15:54.785670+00:00
488905,Send for Credit Collection,2007-01-02 14:01:30.785670+00:00
488907,Insert Fine Notification,2002-09-21 22:25:42.026473+00:00
488907,Add penalty,2003-12-12 14:30:57.956648+00:00
488907,Send for Credit Collection,2006-09-03 20:16:33.956648+00:00
488909,Insert Fine Notification,2002-09-17 12:47:25.149746+00:00
488909,Add penalty,2004-04-06 06:50:28.224241+00:00
488909,Send for Credit Collection,2006-12-28 12:36:04.224241+00:00
488915,Insert Fine Notification,2002-09-25 08:51:32.454606+00:00
488915,Add penalty,2004-04-14 19:29:16.033719+00:00
488915,Send for Credit Collection,2007-01-06 01:14:52.033719+00:00
488917,Insert Fine Notification,2002-09-25 11:16:49.343984+00:00
488917,Add penalty,2003-12-05 00:03:59.942190+00:00
488917,Send for Credit Collection,2006-08-27 05:49:35.942190+00:00
488921,Insert Fine Notification,2002-09-22 04:13:57.971092+00:00
488921,Add penalty,2004-04-24 22:12:37.252937+00:00
488921,Send for Credit Collection,2007-01-16 03:58:13.252937+00:00
488927,Insert Fine Notification,2002-09-24 20:10:11.513568+00:00
488927,Add penalty,2004-03-14 12:48:43.255642+00:00
488927,Send for Credit Collection,2006-12-05 18:34:19.255642+00:00
488937,Insert Fine Notification,2003-01-31 12:20:29.275385+00:00
488937,Add penalty,2004-06-26 08:46:30.361204+00:00
488937,Send for Credit Collection,2007-03-19 14:32:06.361204+00:00
488955,Insert Fine Notification,2002-09-26 10:22:28.622124+00:00
488955,Add penalty,2003-12-03 20:16:06.865892+00:00
488955,Send for Credit Collection,2006-08-26 02:01:42.865892+00:00
488957,Insert Fine Notification,2002-11-03 00:24:59.831293+00:00
488957,Add penalty,2003-12-11 21:38:26.876697+00:00
488957,Send for Credit Collection,2005-05-05 08:23:34.076697+00:00
488959,Insert Fine Notification,2002-09-22 02:58:16.782743+00:00
488959,Add penalty,2003-11-06 13:06:17.828323+00:00
488959,Send for Credit Collection,2005-03-28 17:42:46.628323+00:00
488966,Insert Fine Notification,2002-10-30 15:02:21.456044+00:00
488966,Add penalty,2003-11-27 15:39:38.257688+00:00
488966,Send for Credit Collection,2005-04-21 02:24:45.457688+00:00
488981,Insert Fine Notification,2003-01-31 14:53:33.975205+00:00
488981,Add penalty,2004-05-09 11:35:24.066289+00:00
488981,Send for Credit Collection,2005-09-27 10:03:14.466289+00:00
488997,Insert Fine Notification,2002-09-23 14:30:04.350787+00:00
488997,Add penalty,2003-10-30 04:55:13.818432+00:00
488997,Send for Credit Collection,2005-03-19 03:23:04.218432+00:00
489113,Insert Fine Notification,2002-09-23 14:30:04.350787+00:00
489113,Add penalty,2003-10-30 04:55:13.818432+00:00
489113,Send for Credit Collection,2005-03-19 03:23:04.218432+00:00
489129,Insert Fine Notification,2002-11-01 14:53:33.975205+00:00
489129,Add penalty,2004-02-08 11:35:24.066289+00:00
489129,Send for Credit Collection,2005-06-28 10:03:14.466289+00:00
489141,Insert Fine Notification,2002-11-01 08:34:50.775906+00:00
489141,Add penalty,2004-02-21 22:39:55.377744+00:00
489141,Send for Credit Collection,2005-07-11 21:07:45.777744+00:00
489156,Insert Fine Notification,2002-09-22 16:27:15.645203+00:00
489156,Add penalty,2003-10-28 08:10:54.296959+00:00
489156,Send for Credit Collection,2005-03-17 06:38:44.696959+00:00
489161,Insert Fine Notification,2002-09-24 14:53:33.975205+00:00
489161,Add penalty,2004-01-01 11:35:24.066289+00:00
489161,Send for Credit Collection,2005-05-21 10:03:14.466289+00:00
489170,Insert Fine Notification,2002-09-24 00:28:02.798634+00:00
489170,Add penalty,2003-09-28 13:29:54.867592+00:00
489170,Send for Credit Collection,2005-02-15 11:57:45.267592+00:00
489172,Insert Fine Notification,2002-09-23 10:20:26.935115+00:00
489172,Add penalty,2004-03-25 15:34:32.095836+00:00
489172,Send for Credit Collection,2005-08-13 14:02:22.495836+00:00
489174,Insert Fine Notification,2002-09-23 05:01:51.003568+00:00
489174,Add penalty,2003-11-23 16:57:28.336412+00:00
489174,Send for Credit Collection,2005-04-12 15:25:18.736412+00:00
489184,Insert Fine Notification,2002-09-24 02:54:13.409566+00:00
489184,Add penalty,2003-09-10 11:38:59.628455+00:00
489184,Send for Credit Collection,2005-01-28 10:06:50.028455+00:00
489186,Insert Fine Notification,2002-09-25 06:48:22.375654+00:00
489186,Add penalty,2003-11-07 10:31:17.407977+00:00
489186,Send for Credit Collection,2005-03-27 08:59:07.807977+00:00
489191,Insert Fine Notification,2002-09-22 10:18:01.095995+00:00
489191,Add penalty,2004-01-20 11:21:46.075874+00:00
489191,Send for Credit Collection,2005-06-09 09:49:36.475874+00:00
489202,Insert Fine Notification,2002-09-24 21:06:49.999833+00:00
489202,Add penalty,2003-10-30 06:58:08.164640+00:00
489202,Send for Credit Collection,2005-03-19 05:25:58.564640+00:00
489222,Insert Fine Notification,2002-09-24 00:29:38.781879+00:00
489222,Add penalty,2003-10-23 10:44:43.059428+00:00
489222,Send for Credit Collection,2006-05-13 12:28:23.859428+00:00
489226,Insert Fine Notification,2002-09-23 16:00:43.142250+00:00
489226,Add penalty,2003-12-02 20:39:01.444831+00:00
489226,Send for Credit Collection,2006-07-30 12:46:42.244831+00:00
489230,Insert Fine Notification,2002-09-26 00:41:02.082899+00:00
489230,Add penalty,2003-11-15 02:57:29.446860+00:00
489230,Send for Credit Collection,2006-06-05 04:41:10.246860+00:00
489247,Insert Fine Notification,2002-09-23 00:37:03.915310+00:00
489247,Add penalty,2003-11-30 17:04:44.909826+00:00
489247,Send for Credit Collection,2006-07-28 09:12:25.709826+00:00
489266,Insert Fine Notification,2002-09-23 06:19:57.248395+00:00
489266,Add penalty,2003-09-28 20:28:19.014489+00:00
489266,Send for Credit Collection,2006-04-18 22:11:59.814489+00:00
489276,Insert Fine Notification,2002-09-22 13:34:24.455820+00:00
489276,Add penalty,2003-11-24 13:52:35.681357+00:00
489276,Send for Credit Collection,2006-06-14 15:36:16.481357+00:00
489337,Insert Fine Notification,2002-10-30 15:03:17.579674+00:00
489337,Add penalty,2003-12-04 15:43:31.560434+00:00
489337,Send for Credit Collection,2006-03-02 10:09:26.760434+00:00
489349,Insert Fine Notification,2002-10-31 00:44:03.312948+00:00
489349,Add penalty,2004-01-29 11:59:27.121193+00:00
489349,Send for Credit Collection,2006-08-25 14:06:10.321193+00:00
489361,Insert Fine Notification,2002-09-23 19:22:43.641815+00:00
489361,Add penalty,2003-10-09 11:23:18.127252+00:00
489361,Send for Credit Collection,2005-03-02 22:08:25.327252+00:00
489363,Insert Fine Notification,2002-10-29 07:32:29.790136+00:00
489363,Add penalty,2004-02-20 14:16:56.580865+00:00
489363,Send for Credit Collection,2006-09-16 16:23:39.780865+00:00
489400,Insert Fine Notification,2002-09-24 14:15:07.946148+00:00
489400,Add penalty,2003-09-30 19:19:54.707978+00:00
489400,Send for Credit Collection,2005-02-22 06:05:01.907978+00:00
489405,Insert Fine Notification,2002-09-26 20:50:58.624795+00:00
489405,Add penalty,2003-12-03 05:46:47.697551+00:00
489405,Send for Credit Collection,2005-04-26 16:31:54.897551+00:00
489416,Insert Fine Notification,2003-03-14 11:17:56.805267+00:00
489416,Add penalty,2004-06-08 21:38:22.698523+00:00
489416,Send for Credit Collection,2005-10-27 20:06:13.098523+00:00
489418,Insert Fine Notification,2002-09-23 04:00:09.925032+00:00
489418,Add penalty,2003-10-18 07:12:40.616457+00:00
489418,Send for Credit Collection,2006-01-14 19:41:28.616457+00:00
489435,Insert Fine Notification,2002-09-25 16:51:43.883846+00:00
489435,Add penalty,2003-11-25 14:42:32.816421+00:00
489435,Send for Credit Collection,2006-02-22 03:11:20.816421+00:00
489459,Insert Fine Notification,2002-09-23 21:16:51.842435+00:00
489459,Add penalty,2004-01-12 17:24:44.371749+00:00
489459,Send for Credit Collection,2005-06-06 04:09:51.571749+00:00
489464,Insert Fine Notification,2002-09-22 18:09:02.168597+00:00
489464,Add penalty,2003-11-11 02:09:48.942112+00:00
489464,Send for Credit Collection,2005-04-04 12:54:56.142112+00:00
489466,Insert Fine Notification,2002-09-24 20:25:07.740693+00:00
489466,Add penalty,2004-02-17 00:53:57.080442+00:00
489466,Send for Credit Collection,2005-07-11 11:39:04.280442+00:00
489470,Insert Fine Notification,2002-09-24 00:36:10.615622+00:00
489470,Add penalty,2003-12-23 18:35:32.405271+00:00
489470,Send for Credit Collection,2005-05-17 05:20:39.605271+00:00
489500,Insert Fine Notification,2002-09-24 22:56:22.693041+00:00
489500,Add penalty,2003-12-27 03:08:46.042098+00:00
489500,Send for Credit Collection,2005-05-18 07:45:14.842098+00:00
489514,Insert Fine Notification,2002-09-23 09:41:50.012634+00:00
489514,Add penalty,2004-02-03 21:34:16.896652+00:00
489514,Send for Credit Collection,2005-06-26 02:10:45.696652+00:00
489537,Insert Fine Notification,2002-09-24 09:19:29.196674+00:00
489537,Add penalty,2003-09-05 15:59:25.155777+00:00
489537,Send for Credit Collection,2005-01-25 20:35:53.955777+00:00
489542,Insert Fine Notification,2002-09-23 23:26:57.966698+00:00
489542,Add penalty,2003-09-05 05:17:34.449591+00:00
489542,Send for Credit Collection,2005-01-25 09:54:03.249591+00:00
489546,Insert Fine Notification,2002-09-22 16:31:23.218892+00:00
489546,Add penalty,2003-09-02 11:02:39.957709+00:00
489546,Send for Credit Collection,2005-01-22 15:39:08.757709+00:00
489561,Insert Fine Notification,2002-09-25 05:28:30.792140+00:00
489561,Add penalty,2003-09-18 03:09:15.895886+00:00
489561,Send for Credit Collection,2005-02-07 07:45:44.695886+00:00
489629,Insert Fine Notification,2002-09-24 02:54:13.409566+00:00
489629,Add penalty,2003-09-10 11:38:59.628455+00:00
489629,Send for Credit Collection,2005-01-28 10:06:50.028455+00:00
489636,Insert Fine Notification,2002-10-31 09:41:50.012634+00:00
489636,Add penalty,2004-03-12 21:34:16.896652+00:00
489636,Send for Credit Collection,2005-08-03 02:10:45.696652+00:00
489641,Insert Fine Notification,2002-09-23 17:21:45.347321+00:00
489641,Add penalty,2003-11-06 16:44:47.377022+00:00
489641,Send for Credit Collection,2005-03-26 15:12:37.777022+00:00
489648,Insert Fine Notification,2002-09-22 20:43:04.136986+00:00
489648,Add penalty,2003-12-21 06:12:15.631796+00:00
489648,Send for Credit Collection,2005-05-10 04:40:06.031796+00:00
489668,Insert Fine Notification,2002-09-25 16:46:43.034094+00:00
489668,Add penalty,2003-12-12 12:36:42.967550+00:00
489668,Send for Credit Collection,2005-05-01 11:04:33.367550+00:00
489681,Insert Fine Notification,2002-09-25 04:28:36.378612+00:00
489681,Add penalty,2004-01-06 02:09:03.077248+00:00
489681,Send for Credit Collection,2005-05-26 00:36:53.477248+00:00
489699,Insert Fine Notification,2002-10-31 17:02:29.948040+00:00
489699,Add penalty,2004-01-02 17:42:42.969462+00:00
489699,Send for Credit Collection,2005-05-24 22:19:11.769462+00:00
489711,Insert Fine Notification,2002-10-30 13:37:29.405765+00:00
489711,Add penalty,2004-03-17 00:50:27.003412+00:00
489711,Send for Credit Collection,2005-08-07 05:26:55.803412+00:00
489719,Insert Fine Notification,2002-09-23 17:21:45.347321+00:00
489719,Add penalty,2003-11-06 16:44:47.377022+00:00
489719,Send for Credit Collection,2005-03-26 15:12:37.777022+00:00
489721,Insert Fine Notification,2002-10-31 15:40:19.523883+00:00
489721,Add penalty,2003-11-03 09:48:10.746754+00:00
489721,Send for Credit Collection,2005-03-25 14:24:39.546754+00:00
489731,Insert Fine Notification,2002-09-23 10:20:26.935115+00:00
489731,Add penalty,2004-03-25 15:34:32.095836+00:00
489731,Send for Credit Collection,2005-08-13 14:02:22.495836+00:00
489741,Insert Fine Notification,2002-11-01 17:26:35.542239+00:00
489741,Add penalty,2004-02-07 03:41:43.635950+00:00
489741,Send for Credit Collection,2005-06-29 08:18:12.435950+00:00
489758,Insert Fine Notification,2002-09-22 14:11:30.523551+00:00
489758,Add penalty,2003-11-12 02:10:09.910803+00:00
489758,Send for Credit Collection,2005-04-01 00:38:00.310803+00:00
489760,Insert Fine Notification,2002-09-23 12:08:32.406486+00:00
489760,Add penalty,2004-03-04 08:23:39.033632+00:00
489760,Send for Credit Collection,2005-07-23 06:51:29.433632+00:00
489769,Insert Fine Notification,2002-09-23 03:53:20.540664+00:00
489769,Add penalty,2004-04-07 06:10:05.002533+00:00
489769,Send for Credit Collection,2005-08-26 04:37:55.402533+00:00
489777,Insert Fine Notification,2002-09-25 06:48:22.375654+00:00
489777,Add penalty,2003-11-07 10:31:17.407977+00:00
489777,Send for Credit Collection,2005-03-27 08:59:07.807977+00:00
489788,Insert Fine Notification,2002-09-22 14:11:30.523551+00:00
489788,Add penalty,2003-11-12 02:10:09.910803+00:00
489788,Send for Credit Collection,2005-04-01 00:38:00.310803+00:00
489801,Insert Fine Notification,2002-09-24 00:25:52.560137+00:00
489801,Add penalty,2004-01-13 13:50:39.621408+00:00
489801,Send for Credit Collection,2005-06-02 12:18:30.021408+00:00
489803,Insert Fine Notification,2002-09-25 06:48:22.375654+00:00
489803,Add penalty,2003-11-07 10:31:17.407977+00:00
489803,Send for Credit Collection,2005-03-27 08:59:07.807977+00:00
489805,Insert Fine Notification,2002-09-25 04:28:36.378612+00:00
489805,Add penalty,2004-01-06 02:09:03.077248+00:00
489805,Send for Credit Collection,2005-05-26 00:36:53.477248+00:00
489807,Insert Fine Notification,2002-09-24 02:54:13.409566+00:00
489807,Add penalty,2003-09-10 11:38:59.628455+00:00
489807,Send for Credit Collection,2005-01-28 10:06:50.028455+00:00
489809,Insert Fine Notification,2002-09-23 05:01:51.003568+00:00
489809,Add penalty,2003-11-23 16:57:28.336412+00:00
489809,Send for Credit Collection,2005-04-12 15:25:18.736412+00:00
489836,Insert Fine Notification,2002-09-23 10:20:26.935115+00:00
489836,Add penalty,2004-03-25 15:34:32.095836+00:00
489836,Send for Credit Collection,2005-08-13 14:02:22.495836+00:00
489845,Insert Fine Notification,2002-09-24 00:28:02.798634+00:00
489845,Add penalty,2003-09-28 13:29:54.867592+00:00
489845,Send for Credit Collection,2005-02-15 11:57:45.267592+00:00
489847,Insert Fine Notification,2002-10-31 05:01:51.003568+00:00
489847,Add penalty,2003-12-31 16:57:28.336412+00:00
489847,Send for Credit Collection,2005-05-20 15:25:18.736412+00:00
489849,Insert Fine Notification,2002-09-22 20:43:04.136986+00:00
489849,Add penalty,2003-12-21 06:12:15.631796+00:00
489849,Send for Credit Collection,2005-05-10 04:40:06.031796+00:00
489888,Insert Fine Notification,2002-09-24 21:06:49.999833+00:00
